price,carat,depth,table,x,y,z,cut_numeric,color_numeric,clarity_numeric
16958,4.27,63.6,37,5.01,53.19,28.16,1,3,2
14662,4.11,61.9,40,4.56,52.67,27.96,4,3,2
15650,4.21,61.5,37,4.77,52.9,28.12,4,6,1
17770,4.61,60.1,37,6.02,54.14,28.95,2,5,4
17491,4.51,61.5,40,5.58,53.78,28.64,4,4,2
16100,4.24,61.3,40,4.84,53.05,28.2,3,5,1
18179,4.61,62.1,35,6.09,54.21,28.9,2,5,1
13587,3.95,61,37,4.09,52.3,27.76,3,4,2
17703,4.61,59.7,33,5.99,54.1,28.95,1,3,7
16335,4.29,62.5,35,5.05,53.17,28.23,2,3,2
12235,3.72,62.9,36,3.74,52.06,27.45,3,2,2
15469,3.94,64.3,36,4.37,52.48,27.69,1,4,0
11407,3.8,63.1,35,4.02,52.24,27.58,2,3,3
17580,4.6,60.9,39,5.93,54.15,28.89,4,5,5
17210,4.44,61.9,39,5.41,53.6,28.51,4,5,2
16223,4.23,63.1,37,4.89,53.02,28.1,2,2,2
16782,4.38,62.8,38,5.25,53.44,28.36,4,6,2
16169,4.28,62.1,39,5,53.11,28.22,4,3,2
17468,4.5,60.9,41,5.57,53.69,28.64,4,5,2
17537,4.41,60.8,37,5.3,53.51,28.51,3,3,2
8131,3.51,63.9,35,3.57,51.68,27.2,1,2,3
16940,4.44,62.9,38,5.47,53.61,28.48,2,5,4
12095,3.95,61.9,40,4.2,52.33,27.74,4,3,3
17983,4.63,61.5,38,6.08,54.22,28.93,4,3,3
18078,4.67,62.2,39,6.3,54.43,29.03,4,4,4
7603,3.49,60.8,34,3.35,51.64,27.35,3,6,2
18281,4.7,62.1,37,6.43,54.54,29.11,3,3,4
17605,4.63,62.2,41,6.09,54.22,28.9,4,4,7
9479,3.5,61.7,35,3.43,51.63,27.3,3,1,2
13250,3.94,62.4,38,4.16,52.38,27.71,3,2,3
14887,3.99,62.1,38,4.28,52.47,27.8,4,0,5
12834,3.86,62.6,38,3.99,52.21,27.59,4,2,3
11982,4.01,63.8,38.1,4.45,52.54,27.76,2,4,3
18071,4.68,62.8,38,6.35,54.43,29.02,2,3,5
10054,3.81,60.7,36,3.95,52.04,27.66,2,5,3
11852,3.45,63,37,3.39,51.62,27.14,3,4,1
16072,4.31,62.5,39,5.01,53.2,28.23,4,4,4
17704,4.65,59,36,6.08,54.21,29.04,2,6,6
12909,3.51,60.3,34,3.35,51.56,27.36,3,3,0
18107,4.69,61.9,39,6.35,54.47,29.07,4,4,4
17453,4.49,61.1,36,5.53,53.73,28.63,3,4,2
16354,4.39,61.9,40,5.24,53.38,28.39,4,2,7
18151,4.69,61.3,38,6.35,54.47,29.1,2,3,5
16560,4.43,61.8,39,5.37,53.49,28.47,4,4,5
17888,4.6,61.8,38,5.98,54.12,28.85,4,5,3
16364,4.2,61.7,38,4.76,52.89,28.1,4,3,1
17811,4.7,62,36,6.4,54.6,29.12,3,5,6
16914,4.48,62.6,36,5.55,53.65,28.53,2,5,4
13921,4.07,60.7,35,4.47,52.58,27.98,2,6,2
13927,3.78,62.9,36,3.94,52.05,27.51,2,0,3
15055,4.05,62.7,37,4.47,52.66,27.88,3,2,2
14500,3.85,63.7,39,4.11,52.22,27.56,2,0,3
18107,4.58,62,40,5.9,54.03,28.79,4,1,3
15586,4.16,61,37,4.63,52.82,28.08,3,3,3
17934,4.62,60.1,34,6.02,54.14,28.95,2,5,3
17833,4.69,61.5,35,6.33,54.53,29.1,3,6,5
18013,4.59,62.3,38,5.97,54.1,28.82,4,6,2
17841,4.55,66,37,5.84,54.14,28.61,0,4,3
18250,4.7,62.3,40,6.38,54.56,29.09,3,2,2
13170,3.98,60.8,38,4.22,52.43,27.85,4,3,2
18137,4.67,62.7,36,6.31,54.43,29.01,2,2,5
11861,3.29,60.5,36,3.03,51.1,27.11,2,4,0
10886,3.74,62.9,41,3.86,51.98,27.46,4,2,3
14463,4.1,61,38,4.49,52.62,27.98,4,3,1
16512,4.18,63.8,37,4.77,52.95,28,1,0,2
18021,4.7,61.8,39,6.38,54.56,29.11,4,2,5
12585,3.48,63.9,36,3.43,51.73,27.16,1,1,1
13983,3.93,59.5,36,4.03,52.12,27.79,2,5,1
17937,4.64,61.6,40.3,6.13,54.27,28.95,4,5,4
14781,4.3,62,41.1,5.01,53.13,28.23,4,5,5
18013,4.65,62.4,40,6.19,54.38,28.97,4,5,2
7643,3.39,60.9,37,3.21,51.29,27.19,4,2,2
17803,4.5,62.6,36,5.64,53.84,28.62,3,0,2
11878,3.95,60.2,38,4.12,52.24,27.8,4,1,6
17923,4.69,62.3,41,6.34,54.53,29.07,4,5,3
18252,4.7,62.4,39,6.41,54.55,29.09,4,6,2
18350,4.65,62.4,37,6.18,54.32,28.95,3,3,1
14539,4.1,62.3,38,4.53,52.65,27.92,4,5,2
17792,4.57,62.3,36,5.87,54.08,28.78,3,3,4
18165,4.71,62.1,37,6.45,54.59,29.13,3,5,3
17199,4.51,61.6,40,5.65,53.76,28.65,4,5,3
17969,4.68,60.5,40,6.19,54.43,29.07,4,4,3
10565,3.49,62,36,3.38,51.56,27.24,3,0,4
14018,4.01,63.7,35,4.36,52.59,27.76,1,3,4
17940,4.61,61.4,42,6.01,54.09,28.87,4,3,5
16611,4.29,61.2,33,4.99,53.18,28.29,3,3,2
17063,4.38,57.3,32.5,5.09,53.2,28.55,0,2,4
17750,4.63,62.1,40.5,6.12,54.24,28.92,4,5,5
18047,4.71,61.6,37,6.43,54.61,29.15,3,4,3
16773,4.29,59.7,39,4.91,53.01,28.3,2,3,1
17947,4.6,62.4,35,5.97,54.19,28.84,3,6,1
17681,4.59,60.3,36,5.91,54.04,28.88,3,4,5
16831,4.38,62,39,5.19,53.42,28.38,4,6,2
15525,4.31,61.9,38,5.06,53.17,28.27,4,1,3
1420,3,61.6,38,2.64,50.86,26.83,4,2,2
17251,4.42,62.3,40,5.33,53.52,28.44,4,6,1
16972,4.44,61.3,39,5.4,53.54,28.52,4,3,4
15763,3.98,62.4,38,4.33,52.45,27.79,2,3,0
13077,3.8,59.9,33,3.82,52.02,27.67,3,4,1
18218,4.71,62.3,38,6.44,54.57,29.11,4,4,3
5701,3.29,61.9,39,3,51.23,27.03,3,2,3
14361,3.99,65.1,39,4.45,52.65,27.72,0,4,2
12921,4,60.1,35,4.28,52.39,27.9,1,4,3
17831,4.59,62.7,38,5.91,54.13,28.79,3,5,2
18383,4.75,59.8,34,6.59,54.72,29.31,2,2,5
15553,4.26,62.3,38,4.91,53.02,28.15,2,4,4
16260,4.24,60.7,37,4.79,52.92,28.18,3,3,2
9630,3.78,58.9,36,3.76,51.85,27.67,2,5,3
6277,3.41,59.9,34,3.15,51.34,27.26,1,2,4
14025,3.89,62.4,39,4.07,52.27,27.65,4,3,1
12936,4.11,61.3,37,4.58,52.67,28,2,5,3
5245,3.39,62.3,37,3.25,51.36,27.12,3,3,3
17928,4.71,60.5,38,6.4,54.51,29.16,4,5,6
16789,4.31,64.3,38,5.15,53.27,28.19,1,1,2
17423,4.63,61.4,36,6.11,54.24,28.95,3,6,6
17442,4.47,61.5,39,5.52,53.65,28.58,4,2,4
14084,4.1,62.8,36,4.57,52.75,27.93,3,5,3
5951,3.5,63.5,38,3.51,51.71,27.22,2,3,3
18198,4.7,63,38,6.46,54.58,29.09,2,3,4
9544,3.65,59.9,38,3.54,51.68,27.48,4,2,3
14807,4.11,59.3,39,4.47,52.58,28.07,1,4,2
12894,4.01,63.7,36,4.47,52.58,27.79,1,4,3
14770,4.3,61.9,39,5.04,53.17,28.26,4,5,4
10076,3.66,60.5,35,3.55,51.74,27.46,3,2,4
17644,4.59,61.2,39,5.89,54.04,28.83,4,3,6
14550,3.9,61.9,36,4.16,52.26,27.71,2,1,2
18140,4.6,60.9,35,5.95,54.07,28.87,3,2,2
17965,4.72,62,40,6.47,54.65,29.16,4,5,5
18328,4.71,62.2,39,6.49,54.6,29.14,4,1,5
17012,4.37,61.3,37,5.17,53.37,28.4,3,5,2
18034,4.71,61.3,36,6.44,54.58,29.16,2,5,5
14542,3.99,62.7,39,4.37,52.47,27.79,4,1,3
17006,4.31,61.1,37,5.02,53.06,28.27,3,2,1
2546,3.5,59.5,36,3.2,51.42,27.33,3,5,4
18362,4.69,61.4,40,6.34,54.44,29.08,4,3,2
13354,3.99,62.1,36,4.36,52.47,27.82,3,2,4
18103,4.69,61.7,34,6.31,54.52,29.08,3,2,4
17745,4.54,61.5,40,5.74,53.86,28.71,2,6,1
18221,4.69,61.9,40,6.34,54.48,29.07,4,3,4
17788,4.61,62.6,37,6.03,54.22,28.86,3,2,4
18148,4.71,62.9,39,6.44,54.65,29.11,4,5,2
18154,4.58,63.3,38,5.95,54.08,28.76,1,6,1
4530,3.49,61.2,35,3.37,51.5,27.28,3,3,4
12656,3.81,62.4,39,3.96,52.16,27.58,2,1,4
14791,4.01,44,42,4.43,52.66,27.68,0,3,3
12216,3.79,59,37,3.78,51.82,27.66,2,6,1
18397,4.76,61.9,41,6.67,54.8,29.27,4,2,4
13781,3.9,59.9,38,4.02,52.16,27.77,2,6,1
4132,2.81,59.9,38,2.2,50.41,26.7,4,3,1
8559,3.97,63,40,4.38,52.37,27.74,2,4,7
16533,4.44,62.6,37,5.46,53.6,28.49,2,4,5
14394,4.1,60.8,38,4.47,52.61,27.98,4,5,2
18043,4.68,62.8,39,6.31,54.51,29.03,4,6,2
17710,4.58,61.3,37,5.88,54.07,28.83,3,3,3
12930,4.02,62.6,40,4.24,52.55,27.78,3,4,3
13984,4,64.2,40,4.36,52.56,27.72,1,2,3
7334,3.51,60.5,36,3.3,51.51,27.31,3,6,2
12613,4.01,64.9,43,4.5,52.57,27.72,0,4,3
15317,4.18,58.4,36,4.52,52.72,28.18,3,5,2
6571,3.5,62.6,38,3.43,51.65,27.24,4,4,2
12540,4.01,62.5,37,4.42,52.54,27.84,2,4,3
17735,4.61,62.4,39,6.02,54.16,28.85,4,4,5
14159,4.11,62.1,36,4.57,52.71,27.96,2,2,6
16468,4.28,62.2,35,5.02,53.15,28.23,4,4,1
18218,4.63,62.2,39.3,6.11,54.25,28.91,4,0,4
6236,1.51,62.8,38,1.09,49.31,25.77,4,2,0
105,3.31,59.8,36,3.04,51.15,27.18,3,3,5
11980,4,61.4,37,4.28,52.39,27.82,3,3,5
17784,4.62,61.9,39.4,6.06,54.2,28.89,4,2,7
16999,4.61,61.3,39,5.96,54.15,28.88,4,5,6
14300,4.11,63,37,4.63,52.76,27.94,2,6,2
14417,4.09,58.9,38,4.39,52.52,28.05,1,5,3
17754,4.63,61.9,39,6.06,54.27,28.92,3,3,4
1755,3,59.8,32,2.6,50.79,26.94,2,1,4
2839,3.01,63.2,37,2.79,50.97,26.78,2,2,2
17102,4.48,62.1,39,5.57,53.7,28.58,4,5,3
17771,4.63,60.3,40,6.05,54.11,28.94,4,4,5
9548,3.41,62.1,39,3.31,51.39,27.16,4,2,1
14627,3.9,61.8,37,4.08,52.29,27.7,3,1,1
11383,3.94,61,38,4.15,52.27,27.77,4,2,4
11955,4.01,59.6,35,4.17,52.38,27.9,3,6,3
11080,4.01,61.1,40,4.3,52.4,27.85,2,3,3
17557,4.66,62,41,6.18,54.33,28.97,4,6,6
12533,3.97,62.5,37,4.27,52.47,27.77,3,3,3
14614,4.11,61.3,35,4.55,52.76,28.02,3,5,2
14656,3.84,59.9,36,3.88,52.08,27.7,3,4,1
15297,4.11,63.2,36,4.64,52.75,27.93,2,5,1
16900,4.51,61,39,5.59,53.73,28.65,4,2,7
15745,4.29,62.5,36,5.04,53.17,28.23,3,5,3
18402,4.69,61.3,38,6.33,54.47,29.09,4,0,4
1881,2.97,62.2,38,2.6,50.83,26.76,3,1,2
13772,4.01,57.5,33,4.24,52.32,28.04,1,5,2
15317,4.1,63.1,32,4.63,52.74,27.93,1,3,2
10259,3.89,62.6,36,4.16,52.29,27.67,2,3,5
18209,4.66,59.7,35,6.21,54.32,29.08,3,5,2
13641,4,61.1,41,4.28,52.42,27.85,4,1,4
4998,2.87,64.8,35,2.63,50.9,26.58,0,4,1
18345,4.77,62.1,37,6.78,54.87,29.32,2,4,5
17040,4.48,61.4,39,5.53,53.72,28.61,4,6,3
16332,4.44,61.5,38,5.39,53.58,28.52,4,5,3
13855,3.8,61.9,37,3.9,52.11,27.58,3,0,3
13418,3.79,60.1,37,3.82,51.9,27.62,3,1,3
14790,4.1,62.6,38,4.54,52.67,27.91,4,2,3
17885,4.51,65.8,38,5.77,54.07,28.57,0,4,1
18305,4.74,61.8,38,6.6,54.72,29.23,2,4,3
14242,4,63.3,37,4.37,52.6,27.79,2,5,1
10003,3.51,62.3,37,3.43,51.64,27.26,3,1,3
17977,4.6,61.8,37,5.98,54.11,28.85,3,6,3
1750,2.88,62.3,38,2.5,50.74,26.69,3,2,1
17149,4.5,61.5,39,5.53,53.73,28.61,4,6,3
14981,3.99,58.9,30,4.15,52.36,27.93,1,6,1
16528,4.27,60.3,37,4.9,53.08,28.29,4,4,1
14023,4.38,59.6,36,5.19,53.31,28.48,2,6,7
16922,4.46,61.4,40,5.46,53.66,28.57,4,4,4
12903,3.73,63.6,41,3.87,52,27.42,2,1,2
17762,4.6,62.5,41,5.96,54.15,28.82,4,3,3
15436,4.11,65.4,39,4.63,52.86,27.83,0,2,2
15222,4.2,62,40,4.77,52.91,28.09,4,5,3
16749,4.31,60.7,37,5.04,53.17,28.33,2,3,2
18068,4.6,62.9,38,6.02,54.14,28.82,2,5,2
18402,4.7,61.3,40,6.39,54.51,29.12,4,2,2
3117,2.83,62.5,40,2.43,50.56,26.6,4,1,1
14848,3.95,62.4,38,4.26,52.36,27.74,4,1,1
14700,3.97,60.9,38,4.2,52.41,27.83,3,6,1
4031,3,63.5,36,2.71,50.97,26.73,2,1,4
18260,4.72,61.5,39,6.48,54.6,29.17,2,4,6
17923,4.69,61.3,36,6.35,54.55,29.12,3,5,3
17399,4.42,62.3,41,5.37,53.49,28.44,4,4,2
16985,4.51,62.9,38,5.7,53.79,28.61,2,3,5
17588,4.47,61.6,39,5.53,53.66,28.58,2,2,2
16086,4.31,62.8,34,5.08,53.28,28.26,3,5,3
17874,4.63,61.1,39,6.06,54.19,28.93,4,2,6
14374,3.99,62.6,36,4.31,52.52,27.79,3,3,2
11499,3.99,61.3,38,4.26,52.39,27.82,4,3,4
18279,4.7,61.7,38,6.4,54.52,29.11,4,2,4
16579,4.16,64.2,37,4.73,52.98,27.97,1,3,2
18020,4.67,59.6,34,6.21,54.4,29.11,3,6,2
14593,4.07,62.2,36,4.47,52.67,27.91,3,4,1
17899,4.63,61.6,39,6.09,54.2,28.92,4,5,4
7754,3.48,59.3,37,3.2,51.33,27.32,2,5,1
17864,4.67,61.7,40,6.23,54.4,29.02,4,4,6
17167,4.5,62,39,5.63,53.75,28.62,4,5,3
17415,4.49,61.9,36,5.62,53.74,28.62,2,3,3
18293,4.78,59.3,37,6.72,54.86,29.41,2,4,6
12817,3.51,64.9,37,3.65,51.87,27.22,0,0,2
12708,4.01,63.4,38,4.38,52.58,27.78,2,6,3
1113,3.01,62,38,2.71,50.8,26.8,4,4,1
17955,4.71,62,36,6.5,54.62,29.16,3,4,6
13919,4.23,61.3,35,4.88,52.98,28.19,2,5,6
17108,4.41,62.1,37.6,5.35,53.45,28.45,2,4,2
17947,4.6,62.3,37,5.97,54.16,28.84,3,6,1
17624,4.58,61.2,37,5.92,54.02,28.83,2,6,4
7611,3,64.4,34,3,51.12,26.8,0,0,2
17813,4.63,62,40.9,6.08,54.22,28.9,4,4,5
6000,3.49,59.5,34,3.24,51.47,27.36,3,6,2
16460,4.3,60.6,37,4.97,53.18,28.32,3,4,1
16168,4.27,62.2,38,4.93,53.13,28.2,4,6,2
15854,4.21,61.2,38,4.72,52.83,28.1,4,3,3
14386,3.86,63.8,38,4.09,52.3,27.57,1,4,1
14917,4,62.8,36,4.4,52.53,27.81,2,0,1
17790,4.6,62.8,36,6.01,54.26,28.86,3,2,4
6502,2.84,62.2,33,2.42,50.66,26.65,3,3,1
17555,4.5,60.5,37,5.59,53.7,28.67,4,1,3
18032,4.6,61.4,39,5.97,54.1,28.86,4,6,2
15727,4.1,62.1,39,4.48,52.69,27.93,3,4,1
15715,4.26,59.9,34,4.77,52.99,28.24,3,5,3
795,2.75,61.6,34,2.27,50.52,26.61,2,6,1
16049,3.84,60.2,34,3.91,52,27.67,2,0,0
14442,3.99,60.9,34,4.35,52.59,27.93,3,6,1
18080,4.68,62.1,36,6.28,54.47,29.04,3,2,4
18262,4.69,60.5,36,6.33,54.48,29.13,2,2,4
14245,3.95,61,38,4.18,52.29,27.78,4,3,1
18370,4.75,58.7,36,6.6,54.63,29.33,2,4,3
14952,4.05,59.2,34,4.32,52.54,28.02,3,2,1
17771,4.5,65.6,41,5.67,53.88,28.49,0,4,2
18250,4.7,61.4,40,6.3,54.54,29.1,4,2,2
18097,4.67,61.5,40,6.21,54.33,29,4,4,3
17048,4.48,60.2,39,5.52,53.62,28.64,1,6,4
17972,4.65,61.5,39,6.1,54.34,28.97,4,6,2
14219,3.96,61.8,37,4.22,52.35,27.76,4,2,1
14930,4.11,61.1,39,4.51,52.6,27.97,2,4,2
2999,2.61,65.4,39,2.39,50.61,26.36,0,0,1
16943,4.48,59.6,39,5.47,53.59,28.64,2,4,5
13038,3.68,62.7,36,3.77,51.89,27.42,2,0,3
17042,4.5,61.7,41,5.56,53.77,28.62,4,5,3
17547,4.36,61.4,40,5.16,53.28,28.36,4,0,2
17985,4.59,63.1,39,5.94,54.16,28.79,2,6,1
11736,3.71,61.8,39,3.76,51.86,27.47,2,1,3
18058,4.67,62,40,6.26,54.44,29.03,4,3,3
12483,3.66,62.1,37,3.67,51.9,27.43,3,1,2
17082,4.46,60.5,38,5.42,53.55,28.57,4,2,6
12560,3.7,61.7,36,3.78,51.89,27.49,2,2,1
17866,4.71,61.3,37,6.46,54.57,29.16,4,5,7
18334,4.7,61.6,40,6.4,54.54,29.12,4,1,4
13531,3.97,62.4,39,4.24,52.45,27.76,3,6,1
14564,4.17,60.4,40,4.67,52.78,28.12,2,3,5
16664,4.42,61.7,40,5.36,53.49,28.47,4,3,3
16091,4.11,61.1,37,4.53,52.77,28.03,3,2,1
8990,3.5,61.3,35,3.45,51.57,27.32,3,2,2
3731,2.81,61.4,38,2.33,50.53,26.65,4,1,4
17819,4.6,61.6,41,5.97,54.1,28.85,4,5,4
15998,4.18,62.5,36,4.72,52.95,28.06,3,2,2
18150,4.61,62.2,41,6,54.12,28.84,4,5,2
16627,4.31,62.3,38,5.09,53.21,28.27,2,4,2
18378,4.68,61.4,37,6.28,54.4,29.05,2,1,2
10961,4,58.8,35,4.15,52.39,27.95,3,4,4
16766,4.4,60.2,38,5.25,53.32,28.47,2,1,7
16956,4.4,62,41,5.23,53.43,28.4,4,1,5
18229,4.68,61,34,6.28,54.47,29.09,3,1,3
12235,3.72,61.6,38,3.72,51.93,27.49,3,2,2
18139,4.69,62.2,40,6.3,54.5,29.05,4,0,7
14801,4.1,61.9,39,4.54,52.67,27.95,4,1,4
13492,3.76,59.4,35,3.64,51.87,27.6,3,1,4
17043,4.54,60.6,40,5.69,53.81,28.73,2,3,6
8844,3.69,62.6,39,3.69,51.9,27.4,4,3,4
13671,3.86,61.5,40,3.93,52.14,27.63,4,0,4
6116,2.89,62.9,40,2.57,50.76,26.67,4,6,1
17712,4.47,62.7,38,5.54,53.67,28.53,4,5,1
18076,4.65,61.4,39,6.15,54.27,28.97,4,5,4
18227,4.61,62.2,39,6.03,54.15,28.86,4,2,1
16266,4.3,62.2,41,5.03,53.15,28.24,4,1,4
10844,4.01,62.8,38,4.37,52.47,27.78,4,3,5
13064,3.66,62.1,39,3.7,51.8,27.41,2,0,4
16912,4.49,61.9,40,5.6,53.74,28.61,4,3,5
18074,4.7,60.7,34,6.34,54.54,29.14,3,4,3
18163,4.59,62,41,5.94,54.05,28.81,4,6,1
18007,4.7,62.5,38,6.43,54.54,29.09,4,3,6
2106,2.5,63.1,39,2.09,50.3,26.36,2,5,1
17661,4.64,61.6,40,6.12,54.27,28.95,4,5,5
15990,4.45,61,36,5.46,53.56,28.56,2,5,7
14388,4.11,58,32,4.41,52.65,28.15,2,4,2
18234,4.69,62.8,39,6.37,54.48,29.04,2,6,2
16504,4.3,63.2,36,5.08,53.3,28.24,2,4,3
17103,4.47,61.6,38,5.49,53.67,28.57,4,0,5
18217,4.61,62.1,38,6.05,54.18,28.88,2,0,4
11507,3.59,61.6,37,3.52,51.73,27.37,3,2,1
17958,4.63,62,41,6.09,54.22,28.91,4,4,4
14959,4.01,59.6,34,4.34,52.54,28,3,0,5
16860,4.45,61.4,38,5.42,53.54,28.52,4,6,3
13167,4.11,62.4,40,4.59,52.71,27.95,4,6,2
1463,3.41,61.5,37,3.16,51.42,27.17,3,3,6
16931,4.47,62.6,38,5.56,53.66,28.54,4,6,3
13578,3.99,63.5,40,4.44,52.53,27.78,2,5,2
17387,4.51,63.2,37,5.74,53.87,28.63,1,4,3
17215,4.44,62.1,38,5.47,53.6,28.52,2,3,3
13838,3.86,62.2,35,4.05,52.24,27.65,3,3,1
17690,4.54,62.8,39,5.78,53.97,28.69,2,3,2
18034,4.71,63.4,39,6.47,54.59,29.08,1,3,6
11109,3.71,61.5,37,3.78,51.92,27.51,3,2,4
12825,3.99,62.3,36,4.32,52.52,27.81,3,6,2
13811,3.98,60.4,36,4.23,52.33,27.85,3,1,4
800,3.01,63.8,36,2.86,50.89,26.73,1,2,3
18283,4.69,62,36.5,6.38,54.49,29.08,2,3,2
8187,3.76,61.5,40,3.82,51.96,27.54,4,3,5
14125,3.68,62,39,3.69,51.89,27.44,0,4,0
13807,3.81,61.9,38,3.96,52.05,27.58,2,2,1
18047,4.71,60.7,37,6.39,54.58,29.17,3,4,3
16248,4.31,61.3,38,5.01,53.14,28.28,4,6,1
12545,3.47,61.5,34,3.33,51.59,27.27,3,1,1
17010,4.48,61.4,39,5.49,53.72,28.6,4,5,3
14642,4.18,62.1,38,4.75,52.87,28.07,4,3,4
11744,3.69,61.6,39,3.63,51.85,27.44,4,4,2
18125,4.7,62.1,37,6.37,54.57,29.1,3,1,5
18044,4.7,63.9,40,6.44,54.63,29.06,1,4,4
16176,4.15,63.2,42,4.68,52.8,27.96,1,3,1
13558,3.77,61.8,37.4,3.9,52.02,27.56,3,0,3
16141,4.25,61.7,40,4.87,53,28.17,4,4,2
8114,3.75,61.5,39,3.77,51.89,27.5,4,4,3
17971,4.65,62.4,40,6.15,54.29,28.93,4,5,4
17584,4.5,63.3,39,5.62,53.82,28.57,2,5,1
12374,3.78,62.1,38,3.91,52.02,27.54,4,1,2
8014,3.85,60.4,35,3.84,52.13,27.67,3,4,6
18058,4.67,60.3,37,6.21,54.41,29.08,3,3,3
16786,4.41,62.8,36,5.35,53.55,28.43,3,6,3
17568,4.57,62,38,5.87,53.99,28.78,4,2,7
15870,4.26,64.4,36,5.07,53.18,28.14,1,4,4
13134,3.97,62.8,36,4.28,52.49,27.76,2,5,2
17516,4.48,60.2,39,5.51,53.64,28.64,2,6,1
13576,3.81,62.2,33,4.04,52.13,27.61,2,4,1
18158,4.71,61.3,38,6.42,54.54,29.14,4,2,6
18247,4.69,63,40,6.35,54.56,29.05,4,1,3
17810,4.63,62.5,42,6.12,54.24,28.9,4,5,5
17905,4.69,61,39,6.31,54.45,29.09,4,3,7
18034,4.65,62.1,40,6.2,54.32,28.97,4,5,3
11418,3.91,61.9,38.3,4.17,52.27,27.71,2,3,3
18279,4.7,61.7,40,6.35,54.54,29.1,4,1,4
17821,4.68,60.9,40,6.24,54.44,29.07,4,6,3
15192,4.01,67.7,38,4.74,52.75,27.69,0,3,2
18148,4.71,61.8,35,6.46,54.67,29.17,3,5,2
5865,3.73,62.2,39,3.79,51.99,27.48,4,4,5
10421,3.8,62.8,36,3.9,52.14,27.53,3,3,3
16085,4.24,62,39,4.88,53.01,28.16,4,2,3
18246,4.74,61,40,6.56,54.7,29.24,4,5,3
18262,4.69,59.8,38,6.31,54.44,29.14,4,3,3
12508,4.01,64.1,41,4.48,52.59,27.77,1,5,3
16429,4.31,63.4,35,5.15,53.29,28.25,1,2,3
14685,4.1,61.9,34,4.62,52.8,28.02,3,5,2
18062,4.68,60.7,39,6.28,54.4,29.08,4,4,5
17848,4.61,62.2,36,6,54.19,28.86,3,5,3
5667,2.26,60.9,38,1.7,49.92,26.31,4,6,0
1083,3.01,64.2,36,2.9,50.97,26.74,1,3,2
17755,4.69,60.7,38,6.32,54.45,29.11,4,4,5
13794,4,62.3,40,4.28,52.45,27.78,4,2,2
10997,3.8,62.6,40,3.94,52.15,27.56,4,4,3
15348,4.1,60.9,37,4.52,52.64,28,3,2,2
9944,3.5,58.8,33,3.24,51.49,27.41,3,5,1
17835,4.61,60.8,36,6.01,54.13,28.91,3,5,5
14068,3.9,61.2,36,4,52.24,27.7,3,3,1
17087,4.51,62.9,40,5.62,53.82,28.59,4,4,3
14153,3.92,61.2,38,4.06,52.27,27.73,4,3,1
18178,4.69,61.8,40,6.36,54.48,29.08,4,2,5
18395,4.78,63.8,39,6.8,55,29.3,1,3,5
16961,4.43,59.4,35,5.27,53.47,28.56,3,5,3
12599,3.96,59.7,38,4.11,52.19,27.82,2,5,2
17799,4.66,61.5,38,6.2,54.37,29.01,4,2,6
9501,3.48,61.6,37,3.34,51.53,27.25,3,0,6
17868,4.68,61.9,40,6.32,54.46,29.06,4,4,6
17946,4.65,62.2,40.9,6.17,54.3,28.94,4,2,7
17222,4.49,59.2,36,5.51,53.63,28.69,2,5,3
11786,4,61.1,37,4.29,52.39,27.84,2,4,3
16053,4.28,59.9,38,4.82,53.01,28.26,4,6,1
13372,3.83,62.2,38,4.02,52.14,27.61,2,1,4
18262,4.69,61.4,38,6.35,54.5,29.1,4,3,3
16138,4.3,63.5,38,5.11,53.22,28.21,2,5,2
17377,4.39,62,37,5.3,53.41,28.41,4,4,1
17372,4.49,60.2,36,5.55,53.69,28.67,3,4,3
13288,3.97,61.4,30,4.21,52.43,27.81,1,3,3
18113,4.71,62.2,40,6.45,54.57,29.12,4,6,3
18196,4.66,61.8,40,6.21,54.34,28.99,4,1,6
18420,4.69,63.1,39,6.4,54.53,29.05,1,2,1
16500,4.47,59.1,35,5.38,53.56,28.64,3,6,5
13436,4,61.2,38,4.32,52.43,27.85,4,2,2
17932,4.7,61.8,39,6.41,54.53,29.11,4,3,7
5856,3.71,62.8,36,3.79,51.91,27.42,1,5,5
15322,4.31,61,36,4.95,53.18,28.29,3,6,4
17147,4.48,61.5,39,5.56,53.67,28.6,4,5,3
18062,4.7,61.2,39,6.37,54.51,29.12,4,4,5
16746,4.46,60,39,5.39,53.51,28.59,4,3,6
12728,3.47,61.8,38,3.31,51.55,27.23,4,2,1
18170,4.71,60.2,38,6.37,54.6,29.19,2,5,4
15716,4.31,63.4,39,5.14,53.27,28.24,2,5,4
18198,4.7,61.9,41,6.39,54.52,29.1,4,4,3
6208,2.99,57.1,35,2.43,50.65,27.07,1,4,1
15207,4.01,59.5,34,4.28,52.38,27.94,1,0,2
17881,4.7,61.9,37,6.42,54.59,29.13,3,5,4
17019,4.47,61.8,39.7,5.52,53.66,28.57,4,3,4
18058,4.67,62.1,40,6.25,54.44,29.02,4,3,3
10748,3.61,62.4,39,3.63,51.72,27.34,4,2,2
12289,3.91,60.2,37,4.03,52.15,27.75,3,3,3
17917,4.66,60.8,38,6.18,54.38,29.04,4,4,3
13246,3.95,62,40,4.19,52.32,27.73,4,1,4
18009,4.75,60.9,36,6.62,54.81,29.3,3,5,6
17385,4.5,61.5,40,5.58,53.72,28.62,4,5,2
12496,3.98,62.3,36,4.32,52.52,27.81,3,3,3
